Date,Open,High,Low,Close,Volume,Ticker
2023-01-03,238.23926029311136,240.8560876090647,232.67236512033801,234.8089599609375,25740000,MSFT
2023-01-04,227.65432430054253,228.2325713228783,221.46018993339348,224.53765869140625,50623400,MSFT
2023-01-05,222.67547694258565,223.01851293325473,217.34380812885354,217.8828582763672,39585600,MSFT
2023-01-06,218.55914037652232,221.26417188709627,214.9818330743018,220.45069885253906,43613600,MSFT
2023-01-09,221.9404207414047,226.63503997806498,221.9012238905733,222.59707641601562,27369800,MSFT
2023-01-10,223.22435858044267,226.70366650676712,222.8029288229763,224.29266357421875,27033900,MSFT
2023-01-11,226.6840190600621,231.2512220935921,226.50761080924343,231.07481384277344,28669300,MSFT
2023-01-12,230.57497512258234,235.1225725416833,228.9088322882637,233.76025390625,27269500,MSFT
2023-01-13,232.2803248107226,234.60312327325482,230.2417446380463,234.46591186523438,21333300,MSFT
2023-01-17,233.2310050418497,236.11245951391456,232.36852480397408,235.56361389160156,29831300,MSFT
2023-01-18,236.7593170496167,237.55318409838128,230.8297953902502,231.114013671875,30028700,MSFT
2023-01-19,229.12444390420126,230.82979848155264,226.08617211757934,227.311279296875,28623000,MSFT
2023-01-20,230.18294271909866,235.94585178667532,229.8399067203441,235.4362030029297,35389800,MSFT
2023-01-23,236.29869896460573,240.2876405055047,234.8775625509585,237.7492218017578,31934000,MSFT
2023-01-24,237.67084734635188,239.0919690096028,235.65187264415644,237.22000122070312,40234400,MSFT
2023-01-25,229.81052003551318,238.45488418950694,226.30181098777524,235.81845092773438,66526600,MSFT
2023-01-26,238.79790006917452,243.3651035032085,237.18076447517643,243.061279296875,33454500,MSFT
2023-01-27,244.03155156466582,244.85481998958946,241.9145627963581,243.21807861328125,26498900,MSFT
2023-01-30,239.64074443439745,240.70904919223483,237.37674890448233,237.87660217285156,25867400,MSFT
2023-01-31,238.60188632556014,243.01227244971068,238.11184342287675,242.87506103515625,26541100,MSFT
2023-02-01,243.06125249211797,250.09826060768097,240.5816368788138,247.71665954589844,31259900,MSFT
2023-02-02,253.66582404083547,259.4189231304734,252.12708209516663,259.3307189941406,39940400,MSFT
2023-02-03,254.37147415992763,258.9386775277901,251.98006244096368,253.20516967773438,29077300,MSFT
2023-02-06,252.31330214573043,253.15616161509,249.70627021074858,251.65663146972656,22518000,MSFT
2023-02-07,255.34177832539393,263.41767657007773,254.90072770646373,262.2317810058594,50841400,MSFT
2023-02-08,267.7594297078376,271.2485324657394,260.9086102109095,261.41827392578125,54686000,MSFT
2023-02-09,268.3474431140304,268.5238812652101,257.56650079899157,258.37017822265625,42375100,MSFT
2023-02-10,256.32182338936,258.8308405007959,255.46915357779656,257.8605651855469,25818500,MSFT
2023-02-13,262.3101918765242,269.13158103404106,261.8299294701828,265.9169006347656,44630900,MSFT
2023-02-14,267.24001239002024,269.4941978010345,263.91750711977755,266.7499694824219,37047900,MSFT
2023-02-15,263.63528781822424,266.00321414410365,261.53263664657936,264.6178283691406,28922400,MSFT
2023-02-16,259.41034406969123,262.08285555326694,257.3273629104609,257.572998046875,29603600,MSFT
2023-02-17,254.86120856943893,255.54896896604592,251.53038170033267,253.55441284179688,30000100,MSFT
2023-02-21,250.03694110450442,251.02931675886796,247.19739921785944,248.258544921875,28397400,MSFT
2023-02-22,249.6537463098398,249.89938146855127,245.9692189291674,247.11878967285156,22491100,MSFT
2023-02-23,251.0980693615476,252.35572011024465,246.1067613934901,250.32186889648438,29219100,MSFT
2023-02-24,245.59585986981725,246.6176955175455,243.7683337176813,244.8687744140625,24990900,MSFT
2023-02-27,248.05220476132266,248.40591997457756,245.03579794379073,245.7923583984375,21190000,MSFT
2023-02-28,244.72139688160397,247.09914335825746,244.38732168006,245.06527709960938,22491000,MSFT
2023-03-01,246.38187354348958,246.5489036451056,241.49864560005906,241.97027587890625,27565300,MSFT
2023-03-02,242.24540131691637,247.01071449485826,241.32181070309053,246.7257843017578,24808200,MSFT
2023-03-03,247.78691211765954,251.15701912226012,247.00087665249143,250.83277893066406,30760100,MSFT
2023-03-06,251.9528878516763,255.57846519382255,251.5107475643761,252.3852081298828,24109800,MSFT
2023-03-07,251.82514859412282,253.1908944468832,248.96596678774188,249.7126922607422,21473200,MSFT
2023-03-08,249.60461380322926,250.0958841157782,246.4310117820294,249.2705535888672,17340200,MSFT
2023-03-09,251.35354977883682,255.02824211967837,247.18757213332034,247.91465759277344,26653400,MSFT
2023-03-10,246.69627185590122,248.37640772413764,243.2770350955159,244.24974060058594,28333900,MSFT
2023-03-13,243.08054062729633,253.4070520212103,241.43969960963778,249.48670959472656,33339700,MSFT
2023-03-14,252.26725315593453,256.51183497207546,251.39279278071712,256.2367248535156,33620300,MSFT
2023-03-15,255.44090936840504,261.8274231030396,254.6843339357489,260.8055725097656,46028000,MSFT
2023-03-16,260.57963347133153,271.7314773898984,258.6833369506078,271.3777770996094,54768800,MSFT
2023-03-17,273.4017747809038,278.38323315935025,271.49564349381546,274.55133056640625,69527400,MSFT
2023-03-20,272.14405674833455,272.63532695909674,265.1385387453051,267.47698974609375,43466600,MSFT
2023-03-21,270.0808008005152,270.19870089061436,264.81436689289745,269.0,34558700,MSFT
2023-03-22,268.62664714868635,276.1332732093792,267.42794618032104,267.5360412597656,34873300,MSFT
2023-03-23,273.08736605749635,276.15288826078046,270.395214119826,272.812255859375,36610900,MSFT
2023-03-24,272.39954031928613,275.7303672722425,270.47376918164593,275.6714172363281,28172000,MSFT
2023-03-27,275.60262774915475,276.54585829331256,270.70956495396155,271.5545654296875,26840200,MSFT
2023-03-28,270.9749030001552,271.31879823570057,267.30018046098104,270.4246826171875,21878600,MSFT
2023-03-29,274.08953179203525,276.2314932010779,273.54914642752533,275.61248779296875,25087000,MSFT
2023-03-30,279.26754783515247,279.4935130009522,276.56556096936856,279.0906677246094,25053400,MSFT
2023-03-31,278.77626112609994,284.21951457614847,278.05899567842283,283.2664489746094,32766000,MSFT
2023-04-03,281.5175235068159,283.23696956652316,278.99241693897744,282.21514892578125,24883300,MSFT
2023-04-04,282.2151606481745,285.3789427288405,280.68239963863556,282.166015625,25824300,MSFT
2023-04-05,280.85925635754677,282.1365472339195,277.9804193924184,279.3756103515625,22064800,MSFT
2023-04-06,278.2653199230616,286.9804504038719,277.10592919060144,286.50885009765625,29770300,MSFT
2023-04-10,284.16058326709117,284.54378852713467,279.7391501821954,284.33746337890625,23103000,MSFT
2023-04-11,280.76096892424965,280.98696405070535,276.72274155917825,277.8919372558594,27276600,MSFT
2023-04-12,279.8177259533784,281.9989671295164,277.037119461826,278.5404052734375,27403400,MSFT
2023-04-13,278.6386926187293,284.83852157200124,278.2260423471424,284.7795715332031,24222700,MSFT
2023-04-14,281.98913551237405,283.4433063088322,278.7369287176148,281.1441650390625,20987900,MSFT
2023-04-17,284.86799665280347,286.5088526923991,281.16382928530817,283.7577209472656,23836200,MSFT
2023-04-18,286.47937759362446,286.66606271139386,281.99899473668074,283.3352355957031,20161800,MSFT
2023-04-19,280.99674714768076,284.003318669782,279.5720814178553,283.413818359375,17150300,MSFT
2023-04-20,280.269714510074,283.98371688946736,280.10266940979704,281.11468505859375,23244400,MSFT
2023-04-21,280.03393797172913,281.2719188794291,278.1179715890854,280.7708435058594,21676400,MSFT
2023-04-24,277.16488406665934,279.974965874203,273.85372692501556,276.8504638671875,26611000,MSFT
2023-04-25,274.6299462973571,276.6834526548498,270.56221361928937,270.6113586425781,45772200,MSFT
2023-04-26,291.5198391418934,294.33972616743455,287.61915134399425,290.2130432128906,64599200,MSFT
2023-04-27,290.80254754565533,299.8714082329825,290.09511710218845,299.5078430175781,46462600,MSFT
2023-04-28,298.70215950112447,303.53624217197233,298.0143691284371,301.8954162597656,36446700,MSFT
2023-05-01,301.6104834742064,303.21202941946285,299.82225241970167,300.22509765625,21294100,MSFT
2023-05-02,302.3867046786464,303.7818955393081,298.60391737135024,300.0777282714844,26404400,MSFT
2023-05-03,301.26666051432676,303.2219071450533,298.78083344667976,299.0854187011719,22360800,MSFT
2023-05-04,300.8932237762644,302.3867046786464,298.1028120701816,300.0777282714844,22519900,MSFT
2023-05-05,300.38230891776885,306.52318757549443,298.9576130752729,305.2262268066406,28181200,MSFT
2023-05-08,304.71534040836775,304.78412545107415,300.74586773679005,303.26116943359375,21318600,MSFT
2023-05-09,302.62255541276465,304.62694696772616,300.9620591222706,301.6400146484375,21340800,MSFT
2023-05-10,303.23169187465317,307.53522473722796,302.29829624410297,306.8572692871094,30078000,MSFT
2023-05-11,304.6858736936846,305.68805440207467,300.9129210456276,304.6956787109375,31680200,MSFT
2023-05-12,305.12799310648273,305.2262531704453,301.24697545043415,303.5755920410156,19758100,MSFT
2023-05-15,303.7033370933557,304.4893576613307,302.21969103768305,304.0570373535156,16336500,MSFT
2023-05-16,304.4205544655897,308.23281696097433,304.4205544655897,306.2972106933594,26730300,MSFT
2023-05-17,307.50833002503987,309.61554744588153,305.98204506829285,309.192138671875,24315000,MSFT
